d.cd_ibge, d.cod_familiar_fam, d.cod_est_cadastral_fam, d.nom_localidade_fam, d.nom_tip_logradouro_fam, d.nom_titulo_logradouro_fam, d.nom_logradouro_fam, d.num_logradouro_fam, d.des_complemento_fam, d.des_complemento_adic_fam, d.num_cep_logradouro_fam, d.txt_referencia_local_fam, d.cod_familia_indigena_fam, d.ind_familia_quilombola_fam, d.qtd_pessoas_domic_fam, d.qtd_familias_domic_fam, d.num_ddd_contato_1_fam, d.num_tel_contato_1_fam, d.ic_tipo_contato_1_fam, d.num_tel_contato_2_fam, d.num_ddd_contato_2_fam, d.ic_tipo_contato_2_fam, p.cod_est_cadastral_memb, p.nom_pessoa, p.num_nis_pessoa_atual, p.nom_apelido_pessoa, p.cod_sexo_pessoa, p.dta_nasc_pessoa, p.cod_parentesco_rf_pessoa, p.cod_raca_cor_pessoa, p.nom_completo_mae_pessoa, p.nom_completo_pai_pessoa, p.fx_idade, p.marc_pbf, p.num_cpf_pessoa, p.cod_deficiencia_memb, p.ind_def_cegueira_memb, p.ind_def_baixa_visao_memb, p.ind_def_surdez_profunda_memb, p.ind_def_surdez_leve_memb, p.ind_def_fisica_memb, p.ind_def_mental_memb, p.ind_def_sindrome_down_memb, p.ind_def_transtorno_mental_memb, p.ind_ajuda_nao_memb, p.ind_ajuda_familia_memb, p.ind_ajuda_especializado_memb, p.ind_ajuda_vizinho_memb, p.ind_ajuda_instituicao_memb, p.ind_ajuda_outra_memb, p.marc_sit_rua
2609600,369509986,3,ALTO DA BONDADE,RUA,,ANATOMIA,186,,,53280020, ,2,2,6,1,81,88888888,L,0,81,C,3,Lúcia Édson Sandra,16104252347,,2,20/03/1978,1,4,Jessica Diego Anderson,Jorge Natália Daniel,7,1,34465811624,2,,,,,,,,,,,,,,,0
2609600,369509986,3,ALTO DA BONDADE,RUA,,ANATOMIA,186,,,53280020, ,2,2,6,1,81,88888888,L,0,81,C,3,Jaqueline Raimunda Julia,21216331725,,2,07/04/2004,3,4,Ana Gabriel Natália,Bruno Raimundo Igor,3,1,28525601357,2,,,,,,,,,,,,,,,0
2609600,369510054,3,PASSARINHO,RUA,,PRIOR,187,,QUADRA X LOTE Y,53170150, ,2,2,6,1,0,999999999,D,0,,D,3,Antônio Sonia José,16477456665,,1,06/10/2002,5,4,Raquel João José,Fernando Juliana Luzia,4,1,26555863790,2,,,,,,,,,,,,,,,0
2609600,369510054,3,PASSARINHO,RUA,,PRIOR,187,,,53170150, ,2,2,6,1,0,999999999,D,0,,D,3,Rogério Lúcia Adriano,16233273073,,1,20/04/2000,5,4,Marlene Luzía Francisco,Thiago Manuel Bruna,4,1,22555163301,2,,,,,,,,,,,,,,,0
2609600,369510054,3,PASSARINHO,RUA,,PRIOR,187,,,53170150, ,2,2,6,1,0,999999999,D,0,,D,3,Sonia Igor Leandro,16104177442,,2,09/08/1953,1,4,Márcia Marcelo Larissa,Paulo Josefa Amanda,12,1,76238547715,2,,,,,,,,,,,,,,,0
2609600,369510135,3,ALTO DA BONDADE,RUA,,VILA ROMA,188,,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53080020, ,2,2,3,1,81,999999999,L,0,,D,3,Carlos Márcio Leonardo,12435030136,,1,14/10/1967,8,4,Simone Leonardo Adriana,Bruno Marlene Suelí,9,1,1147522065,1,,,,,,1,,,,1,,,,,0
2609600,369510135,3,ALTO DA BONDADE,RUA,,VILA ROMA,188,,,53080020, ,2,2,3,1,81,88888888,L,0,,D,3,Amanda Marcelo Terezinha,16582411889,,2,28/11/1976,1,4,Lúcia Sergio Paulo,André Maria Josefa,7,1,66583464020,2,,,,,,,,,,,,,,,0
2609600,369510135,3,ALTO DA BONDADE,RUA,,VILA ROMA,188,,,53080020, ,2,2,3,1,81,999999999,L,0,,D,3,Luciana Luciana Cristiane,22801530955,,2,30/06/2009,3,4,Natalia Lúcia Jorge,Edson Rogério Fábio,2,1,55738628551,2,,,,,,,,,,,,,,,0
2609600,369510216,3,PASSARINHO,RUA,,BORRACHA,189,,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53170330, ,2,2,5,1,0,999999999,N,0,,N,3,Eliane Isabel Marcio,16104466576,,2,08/01/1968,1,1,Cláudia Alessandra Guilherme,Marcos Igor Jessica,9,1,63107807788,2,,,,,,,,,,,,,,,0
2609600,369510488,3,PASSARINHO,TRAVESSA,,JOAO BATISTA,190,CASA X,,53280020,PROX AO PSF DO PASSARINHO,2,2,6,1,81,999999999,L,0,81,L,3,Lúcia João José,16104323856,,2,16/11/1970,1,4,Daniele Carlos Antonia,Manoel Douglas Sandra,9,1,44254815859,2,,,,,,,,,,,,,,,0
2609600,369510488,3,PASSARINHO,TRAVESSA,,JOAO BATISTA,190,CASA X,CASA X,53280020,PROX AO PSF DO PASSARINHO,2,2,6,1,81,0,L,0,81,L,3,Daniela Ricardo Rosangela,23730982695,,2,29/05/2011,5,4,Sônia Adriano Júlio,Vinicius Diego João,2,1,42058074300,2,,,,,,,,,,,,,,,0
2609600,369510488,3,PASSARINHO,TRAVESSA,,JOAO BATISTA,190,CASA X,CASA X,53280020,PROX AO PSF DO PASSARINHO,2,2,6,1,81,0,L,0,81,L,3,Vanessa Roberto Diego,23730982709,,2,15/03/2013,5,4,Vera Andréia Eliane,Carlos Aline Pedro,2,1,20407736573,2,,,,,,,,,,,,,,,0
2609600,369510720,3,CAIXA DAGUA,RUA,,GAMELEIRA,191,TRAVESSA X,,53210095,PROXIMO A ANTIGA FABRICA DE CARNAVAL,2,2,3,1,81,0,L,0,,N,3,Rogério Cristiane Vinicius,16406647298,,1,27/04/1998,3,1,Gabriela Sebastiao Aline,Guilherme Carla Maria,4,1,74848576881,2,,,,,,,,,,,,,,,0
2609600,369510720,3,CAIXA DAGUA,RUA,,GAMELEIRA,191,TRAVESSA X,TRAVESSA X,53210095,PROXIMO A ANTIGA FABRICA DE CARNAVAL,2,2,3,1,81,0,L,0,,N,3,Fabio Larissa Fabiana,23766631922,,1,20/03/2015,3,1,Elaine Luciana Renato,Mario Cláudio Rosa,1,1,13108878611,2,,,,,,,,,,,,,,,0
2609600,369510720,3,CAIXA DAGUA,RUA,,GAMELEIRA,191,TRAVESSA X,TRAVESSA X,53210095,PROXIMO A ANTIGA FABRICA DE CARNAVAL,2,2,3,1,81,999999999,L,0,,N,3,Beatriz Édson Luzia,16104554548,,2,10/09/1976,1,1,Antonia André Júlio,Matheus Bruno Daniela,7,1,63810287504,2,,,,,,,,,,,,,,,0
2609600,369510801,3,PASSARINHO,RUA,SANTA,LUZIA,192,QUADRA X LOTE Y,,53210790,BODEGA DE KARLA,2,2,4,1,81,999999999,O,0,81,L,3,Sebastião Paulo Felipe,12061715259,,1,01/06/1960,2,4,Cláudia Andreia Luiz,Sebastiao Édson Marcos,11,0,7280538452,2,,,,,,,,,,,,,,,0
2609600,369510801,3,PASSARINHO,RUA,SANTA,LUZIA,192,QUADRA X LOTE Y,QUADRA X LOTE Y,53210790,BODEGA DE KARLA,2,2,4,1,81,999999999,O,0,81,L,3,Daiane Vítor Matheus,12382526167,,2,26/03/1959,1,4,Gabriela Aline Rogério,Roberto Eduardo Natália,11,0,16660742760,2,,,,,,,,,,,,,,,0
2609600,369511298,3,RIO DOCE,RUA,,TRES,193,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,,53030000, ,2,2,2,1,81,999999999,O,0,,N,3,Suelí Renata Cristiane,16385431674,,2,28/04/1965,1,4,Natalia Rafael Mateus,Vítor Sueli Elaine,10,1,8250330471,2,,,,,,,,,,,,,,,0
2609600,369511700,3,ALTO DA BONDADE,RUA,,LONDRES,194,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,,53350000,PROX A CAPELA DE SANTA RITA ANTES DA INTEGRACAO DA PE15,2,2,5,1,81,88888888,O,0,81,L,3,Mario Letícia Antônia,12408343315,,1,23/10/1967,2,4,Fabiana Jessica Josefa,Alexandre Luis Samuel,9,0,36684366067,2,,,,,,,,,,,,,,,0
2609600,369511700,3,ALTO DA BONDADE,RUA,,LONDRES,194,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53350000,PROX A CAPELA DE SANTA RITA ANTES DA INTEGRACAO DA PE15,2,2,5,1,81,88888888,O,0,81,L,3,Juliana Suelí Patricia,16104490043,,2,30/06/1972,1,4,Joana Bruno Natalia,Rodrigo Rogério Bruna,8,0,7287762358,2,,,,,,,,,,,,,,,0
2609600,369512340,3,PASSARINHO,RUA,,ESTOCOLMO,195,,CASA X,53170200, ,2,2,6,1,81,88888888,L,0,,N,3,Matheus Luís Bruna,10683364437,,1,15/01/1952,1,4,Luciana Gustavo Eliane,Diego Vitória Adriano,12,0,67501016151,1,,,,,1,,,,,1,,,,,0
2609600,369512502,3,ALTO DA BONDADE,RUA,,MARIO GONCALVES MEDEIROS,196,,TRAVESSA X,53160720, ,2,2,6,2,81,999999999,L,999999999,,N,3,Cláudio Patrícia Ana,10857355896,,1,02/08/1948,2,4,Fabiana Eduardo Carla,Mário Rogerio Aparecida,12,0,83048670521,2,,,,,,,,,,,,,,,0
2609600,369512502,3,ALTO DA BONDADE,RUA,,MARIO GONCALVES MEDEIROS,196,,,53160720, ,2,2,6,2,81,999999999,L,999999999,,N,3,Aline Ronaldo Rita,16406640358,,2,26/11/1949,1,4,Terezinha Ronaldo Raimundo,Sergio Júlio Sebastiao,12,0,24556830281,2,,,,,,,,,,,,,,,0
2609600,369513150,3,ALTO DO SOL NASCENTE,AVENIDA,,PIRAMIDES,197,,QUADRA X LOTE Y,53200080, ,2,2,7,1,81,999999999,L,999999999,81,R,3,Carla Vitoria Antonio,16104177868,,2,30/09/1966,1,1,Carla Vinicius Adriana,Antonio Joao Alexandre,9,0,88132480406,2,,,,,,,,,,,,,,,0
2609600,369513401,3,BULTRINS,RUA,,FRANCISCO BATISTA BEZERRA,198,,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53320620, ,2,2,4,1,81,999999999,L,999999999,,N,3,Gabriel Elaine Rosângela,12584971455,,1,02/01/1970,1,1,Luciana Flavio Marcio,Márcio Regina Guilherme,9,1,77863526353,2,,,,,,,,,,,,,,,0
2609600,369513401,3,BULTRINS,RUA,,FRANCISCO BATISTA BEZERRA,198,,,53320620, ,2,2,4,1,81,999999999,L,0,,N,3,Luiz Vinicius Matheus,16406490550,,1,08/02/1996,3,1,Raimunda Vinícius Jaqueline,Renato Bruno Letícia,5,1,52013215347,2,,,,,,,,,,,,,,,0
2609600,369513401,3,BULTRINS,RUA,,FRANCISCO BATISTA BEZERRA,198,,,53320620, ,2,2,4,1,81,999999999,L,0,,N,3,Maria Dáiane Debora,16582540999,,2,27/01/1974,2,1,Aparecida Guilherme Mariana,Vinícius Lucia Pedro,8,1,34303650749,2,,,,,,,,,,,,,,,0
2609600,369513827,3,ALTO DO SOL NASCENTE,TRAVESSA,,TREGUA,199,,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53180000, ,2,2,6,1,81,0,O,0,,D,3,Leandro Luiz Letícia,16582885260,,1,13/06/2000,3,2,Francisca Jorge Aparecida,Sebastiao Raquel Amanda,4,1,27744032608,2,,,,,,,,,,,,,,,0
2609600,369513827,3,ALTO DO SOL NASCENTE,TRAVESSA,,TREGUA,199,,,53180000, ,2,2,6,1,81,0,O,0,,D,3,Jéssica Beatriz Cláudia,16233082480,,2,06/05/1970,1,4,Julia Daniel Mário,Cláudio Raquel Maria,9,1,73637340895,2,,,,,,,,,,,,,,,0
2609600,369513908,3,SALGADINHO,RUA,,ISABEL BURGOS VIEIRA FERREIRA,200,CASA X,,53110500,COLGIO IMACULADO,2,2,6,1,81,0,O,0,,N,3,Francisco Geraldo Eliane,16232798784,,1,14/06/1999,3,2,Rosangela Anderson Rogerio,Luíz José Maria,4,0,71627447377,2,,,,,,,,,,,,,,,0
2609600,369513908,3,SALGADINHO,RUA,,ISABEL BURGOS VIEIRA FERREIRA,200,CASA X,CASA X,53110500,COLGIO IMACULADO,2,2,6,1,81,999999999,O,0,,N,3,Gabriel Marlene Tiago,16678365357,,1,23/02/2006,3,2,Terezinha Rafael Rafael,André Raimundo Fernanda,2,0,47605520492,2,,,,,,,,,,,,,,,0
2609600,369513908,3,SALGADINHO,RUA,,ISABEL BURGOS VIEIRA FERREIRA,200,CASA X,CASA X,53110500,COLGIO IMACULADO,2,2,6,1,81,999999999,O,0,,N,3,André Vinicius Matheus,12493793368,,1,12/02/1974,2,2,Sonia Edson Leticia,Antonio Anderson Joao,8,0,81458822575,2,,,,,,,,,,,,,,,0
2609600,369513908,3,SALGADINHO,RUA,,ISABEL BURGOS VIEIRA FERREIRA,200,CASA X,CASA X,53110500,COLGIO IMACULADO,2,2,6,1,81,999999999,O,0,,N,3,Lucas Mário Geraldo,22820416828,,1,08/07/2009,3,1,Ana Isabel Vanessa,Jose Fábio Luiz,2,0,22667654340,2,,,,,,,,,,,,,,,0
2609600,369513908,3,SALGADINHO,RUA,,ISABEL BURGOS VIEIRA FERREIRA,200,CASA X,CASA X,53110500,COLGIO IMACULADO,2,2,6,1,81,999999999,O,0,,N,3,Aparecida Ricardo Ricardo,16452860373,,2,13/11/2002,3,4,Marlene André Claudia,Daniel Angela André,4,0,10765158000,2,,,,,,,,,,,,,,,0
2609600,369513908,3,SALGADINHO,RUA,,ISABEL BURGOS VIEIRA FERREIRA,200,CASA X,CASA X,53110500,COLGIO IMACULADO,2,2,6,1,81,88888888,O,88888888,,N,3,Larissa Alexandre Adriano,20608280784,,2,16/10/1977,1,2,Leticia Vítor Cláudia,Rogerio Lúcia Alexandre,7,0,55886851488,2,,,,,,,,,,,,,,,0
2609600,369514394,3,JARDIM ATLANTICO,RUA,SAO,BENEDITO,201,TRAVESSA X,,53020000,COXINHA DE BATATA,2,2,4,1,81,88888888,O,88888888,81,L,3,Rodrigo Luzía Jaqueline,16104102663,,1,27/06/1999,3,4,Andreia Júlio Thiago,Guilherme Vinícius Gabriel,4,1,30700346244,2,,,,,,,,,,,,,,,0
2609600,369514394,3,JARDIM ATLANTICO,RUA,SAO,BENEDITO,201,TRAVESSA X,TRAVESSA X,53020000,COXINHA DE BATATA,2,2,4,1,81,88888888,O,0,81,L,3,André Júlia Antonia,23708428648,,1,03/08/2013,3,4,Vera Antônio Debora,Sebastião Rosângela Manoel,2,1,26566706674,2,,,,,,,,,,,,,,,0
2609600,369514394,3,JARDIM ATLANTICO,RUA,SAO,BENEDITO,201,TRAVESSA X,TRAVESSA X,53020000,COXINHA DE BATATA,2,2,4,1,81,999999999,O,0,81,L,3,Bruna Leonardo Sandra,16660162020,,2,16/04/2005,3,1,Rafaela Flavio Rosângela,Jorge Antônia Ânderson,3,1,17531865360,2,,,,,,,,,,,,,,,0
2609600,369514394,3,JARDIM ATLANTICO,RUA,SAO,BENEDITO,201,TRAVESSA X,TRAVESSA X,53020000,COXINHA DE BATATA,2,2,4,1,81,999999999,O,0,81,L,3,Luana Igor Regina,16582682947,,2,09/06/1985,1,4,Cristiane Joana Roberto,Vítor Manuel Mateus,6,1,5107471242,2,,,,,,,,,,,,,,,0
2609600,369515609,3,ALTO DO SOL NASCENTE,AVENIDA,,FLORESTA,202,QUADRA X LOTE Y,,53200100,PROX AO ANTIGO CRAS DE SAPUCAIA,2,2,4,1,81,999999999,L,0,,D,3,Mariana Rosangela Lucas,16582871138,,2,25/03/1977,1,2,Vitória Suelí Vitoria,Vinícius Vítor Sandra,7,1,66423217238,2,,,,,,,,,,,,,,,0
2609600,369515609,3,ALTO DO SOL NASCENTE,AVENIDA,,FLORESTA,202,QUADRA X LOTE Y,QUADRA X LOTE Y,53200100,PROX AO ANTIGO CRAS DE SAPUCAIA,2,2,4,1,81,999999999,L,0,,D,3,Eliane Ronaldo Alex,16681480765,,2,30/04/2007,3,4,Larissa Sueli Jorge,Luciano Mário Diego,2,1,3087014451,2,,,,,,,,,,,,,,,0
2609600,369515790,3,ALTO DO SOL NASCENTE,RUA,,TROPICAL,203,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,,53200270, ,2,2,7,1,81,999999999,L,0,81,L,3,Suelí Eduardo Francisco,16104160973,,2,20/07/1965,1,2,Amanda Dáiane Geraldo,Anderson Simone Andréia,10,1,11720762430,2,,,,,,,,,,,,,,,0
2609600,369516095,3,ALTO DO SOL NASCENTE,RUA,,FELICIDADE,204,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,,53280020, ,2,2,2,1,81,999999999,L,0,,D,3,Cristiane Marcia Regina,16385433812,,2,05/12/1966,1,4,Raquel Luana Guilherme,Flávio Alexandre Vitor,9,1,83748568070,2,,,,,,,,,,,,,,,0
2609600,369516923,3,JARDIM FRAGOSO,RUA,,VICENCIA,205,,CASA X,53020000, ,2,2,4,1,81,999999999,O,0,81,C,3,Joana Rosa Lúcia,16232940270,,2,02/10/1975,1,4,Débora Raimundo Rogerio,Raimundo Fábio Letícia,8,1,10342878859,2,,,,,,,,,,,,,,,0
2609600,369517148,3,JARDIM BRASIL II,RUA,,MARIA SODRE DA MOTA,206,,TRAVESSA X,53300070, ,2,2,3,1,81,999999999,L,0,81,L,3,Gustavo Daví Rogerio,23659609990,,1,04/07/2012,3,1,Marlene Letícia Luís,Davi Mateus Édson,2,0,45878480344,2,,,,,,,,,,,,,,,0
2609600,369517148,3,JARDIM BRASIL II,RUA,,MARIA SODRE DA MOTA,206,,,53300070, ,2,2,3,1,81,999999999,L,0,81,L,3,Cláudia Matheus Aline,16232914857,,2,02/03/1982,1,1,Raimunda Eliane Cláudio,Manoel Renato Alexandre,6,0,77576474602,2,,,,,,,,,,,,,,,0
2609600,369517148,3,JARDIM BRASIL II,RUA,,MARIA SODRE DA MOTA,206,,,53300070, ,2,2,3,1,81,999999999,L,0,81,L,3,Fabiana Gustavo Diego,16406888910,,2,06/05/1999,3,4,Luzía Gabriel Débora,Vítor Sandra Isabel,4,0,65567753390,1,,,,,,1,,,,1,,,,,0
2609600,369517300,3,JARDIM FRAGOSO,RUA,,CORDEIRO,207,,QUADRA X LOTE Y,53250120, ,2,2,2,1,81,999999999,L,0,,N,3,Renato Mateus Ângela,16104575057,,1,10/11/1998,3,4,Joana Juliana Joana,Édson Vinícius Flávio,4,0,66185028450,1,,,,,,1,,,,1,,,1,,0
2609600,369517300,3,JARDIM FRAGOSO,RUA,,CORDEIRO,207,,,53250120, ,2,2,2,1,81,999999999,L,0,,N,3,Patricia Márcio Carlos,16104249117,,2,01/07/1978,1,4,Manuel Leandro Ângela,Jose Rodrigo Claudia,7,0,41270888692,2,,,,,,,,,,,,,,,0
2609600,369517733,3,PEIXINHOS,RUA,,MUNICIPAL,208,,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53220800, ,2,2,4,1,81,999999999,L,0,81,L,3,Claudia Ronaldo Regina,16232998597,,2,10/11/1998,3,4,Daniela Camila Natalia,Leonardo Adriana Raquel,4,1,15410724569,2,,,,,,,,,,,,,,,0
2609600,369517733,3,PEIXINHOS,RUA,,MUNICIPAL,208,,,53220800, ,2,2,4,1,81,999999999,L,0,81,L,3,Patricia Leandro Camila,16232936923,,2,23/06/1977,1,1,Jessica Matheus Antonia,Alex Jorge Sergio,7,1,62738367445,2,,,,,,,,,,,,,,,0
2609600,369517733,3,PEIXINHOS,RUA,,MUNICIPAL,208,,,53220800, ,2,2,4,1,81,999999999,L,0,81,L,3,Francisca Luís Lucia,23875685756,,2,22/02/2016,3,4,Luana Ronaldo Josefa,Ígor Lúcia Gustavo,1,1,20463171225,2,,,,,,,,,,,,,,,0
2609600,369518110,3,ALTO DO SOL NASCENTE,RUA,,TROPICAL,209,,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53200270, ,2,2,4,1,81,999999999,L,0,,N,3,Geraldo Rosangela Ângela,16232824548,,1,24/08/1997,10,1,Dáiane Márcia Gabriela,Daniel Patrícia Flavio,4,1,6486160020,2,,,,,,,,,,,,,,,0
2609600,369518110,3,ALTO DO SOL NASCENTE,RUA,,TROPICAL,209,,,53200270, ,2,2,4,1,81,999999999,L,0,,N,3,Isabel João Ígor,12296499831,,2,18/01/1961,1,4,Raimunda Felipe Sueli,Samuel Manuel Júlio,11,1,64340085030,2,,,,,,,,,,,,,,,0
2609600,369518543,3,ALTO DO SOL NASCENTE,RUA,,ASSUNCAO,210,CASA X,,53030000,ASSOCIACAO DA 1 E 2 ETAPA,2,2,3,1,81,999999999,L,0,,N,3,Francisco Luis Simone,16313881215,,1,21/09/2005,3,4,Antonia Vitória Debora,Luís Carla Angela,2,1,78647548647,2,,,,,,,,,,,,,,,0
2609600,369518543,3,ALTO DO SOL NASCENTE,RUA,,ASSUNCAO,210,CASA X,CASA X,53030000,ASSOCIACAO DA 1 E 2 ETAPA,2,2,3,1,81,999999999,L,0,,N,3,Raimunda Joana Fábio,16582726634,,2,14/07/1983,1,4,Sandra Vitor Davi,Rogério Geraldo Sérgio,6,1,41712168185,2,,,,,,,,,,,,,,,0
2609600,369518543,3,ALTO DO SOL NASCENTE,RUA,,ASSUNCAO,210,CASA X,CASA X,53030000,ASSOCIACAO DA 1 E 2 ETAPA,2,2,3,1,81,999999999,L,0,,N,3,Jessica Sergio Igor,23822931205,,2,21/03/2015,3,4,Natalia Francisco Antonia,Matheus Claudio Ânderson,1,1,80387204237,2,,,,,,,,,,,,,,,0
2609600,369518896,3,JARDIM FRAGOSO,RUA,,ARRAIAS,211,TRAVESSA X,,53050000, ,2,2,2,1,81,999999999,L,0,,D,3,Luciana Jose Ígor,16406471645,NOVA,2,28/03/1968,1,4,Simone Fernando Marcia,Sebastião Claudio Gustavo,9,0,64633666096,2,,,,,,,,,,,,,,,0
2609600,369519272,3,JARDIM FRAGOSO,RUA,,ARACA,212,QUADRA X LOTE Y,,53060668, ,2,2,4,1,81,999999999,O,0,,N,3,Vera Luana Rosa,16406844891,,2,08/01/1976,1,2,Camila Marlene Patricia,Raimundo Carlos Jéssica,8,1,28407681512,2,,,,,,,,,,,,,,,0
2609600,369519272,3,JARDIM FRAGOSO,RUA,,ARACA,212,QUADRA X LOTE Y,QUADRA X LOTE Y,53060668, ,2,2,4,1,81,999999999,O,0,,N,3,Suelí Flavio Lucia,16480635206,,2,20/07/2004,3,4,Dáiane Bruno Luzía,Gustavo Leticia Raimundo,3,1,78116468898,2,,,,,,,,,,,,,,,0
2609600,369519272,3,JARDIM FRAGOSO,RUA,,ARACA,212,QUADRA X LOTE Y,QUADRA X LOTE Y,53060668, ,2,2,4,1,81,999999999,O,0,,N,3,Patricia Adriano Francisca,23859857688,,2,24/03/2003,3,4,Raimunda Samuel Marcia,Paulo Dáiane Vinícius,4,1,43244238068,2,,,,,,,,,,,,,,,0
2609600,369519434,3,ALTO DO SOL NASCENTE,RUA,,CARACAS,213,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,,53280020,PROXIMO A BARRACA DE CARLINHOS,2,2,5,1,81,999999999,L,0,81,L,3,Felipe Fabio Leonardo,23619123442,,1,26/05/2004,3,4,Marlene Fernando Vitor,Antonio Igor Raquel,3,1,70071247475,2,,,,,,,,,,,,,,,0
2609600,369519434,3,ALTO DO SOL NASCENTE,RUA,,CARACAS,213,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53280020,PROXIMO A BARRACA DE CARLINHOS,2,2,5,1,81,999999999,L,0,81,L,3,Suelí Douglas Sergio,16582820150,,2,19/11/1980,1,2,Ana Claudio Terezinha,José Roberto Debora,7,1,14636756150,2,,,,,,,,,,,,,,,0
2609600,369519434,3,ALTO DO SOL NASCENTE,RUA,,CARACAS,213,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53280020,PROXIMO A BARRACA DE CARLINHOS,2,2,5,1,81,999999999,L,0,81,L,3,Antonia Luzia André,22021654620,,2,02/05/2010,3,4,Rosangela Anderson Matheus,Mário Luis Vinicius,2,1,43857885459,2,,,,,,,,,,,,,,,0
2609600,369519515,3,ALTO DO SOL NASCENTE,RUA,,CARACAS,213,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53080000,PROXIMO A BARRACA DE CARLINHOS,2,2,4,1,81,999999999,O,0,,D,3,Jessica Rafael Cristiane,16406740972,,2,08/09/1942,10,4,Debora Felipe Carlos,Manuel Fernanda Bruna,12,0,26658154279,2,,,,,,,,,,,,,,,0
2609600,369519515,3,ALTO DO SOL NASCENTE,RUA,,CARACAS,213,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53080000,PROXIMO A BARRACA DE CARLINHOS,2,2,4,1,81,999999999,O,0,,D,3,Leticia Raimundo Raimundo,16104226354,,2,08/02/1974,1,4,Sueli André Raquel,Sebastião Vanessa Adriano,8,0,46527060149,2,,,,,,,,,,,,,,,0
2609600,369519604,3,JARDIM FRAGOSO,RUA,,AMETISTA,214,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,,53060320,EM FRENTE A RUA DO COLEGIO PASTOR DAVID,2,2,6,1,81,999999999,L,0,,N,3,André Jéssica André,21204237265,,1,20/02/2004,3,2,Manuel Vinicius Sandra,André Antonio Isabel,3,1,2653083809,2,,,,,,,,,,,,,,,0
2609600,369519604,3,JARDIM FRAGOSO,RUA,,AMETISTA,214,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53060320,EM FRENTE A RUA DO COLEGIO PASTOR DAVID,2,2,6,1,81,999999999,L,0,,N,3,Marcio Jéssica Vítor,21234974276,,1,10/03/2007,3,1,Daniela Rafaela Luzia,Sebastiao Elaine Manoel,2,1,4241162274,2,,,,,,,,,,,,,,,0
2609600,369519604,3,JARDIM FRAGOSO,RUA,,AMETISTA,214,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53060320,EM FRENTE A RUA DO COLEGIO PASTOR DAVID,2,2,6,1,81,999999999,L,0,,N,3,Joana Vitoria Amanda,16104415254,,2,10/08/1971,1,4,Simone Larissa Sandra,Luíz Mario Jéssica,8,1,84542440770,2,,,,,,,,,,,,,,,0
2609600,369519868,3,JARDIM FRAGOSO,RUA,,BEIRA RIO,215,,CASA X,53220000, ,2,2,4,1,81,999999999,L,0,,N,3,Vitor Igor Rafaela,23600461725,,1,16/06/2009,3,4,Renata Renato Rogério,Eduardo Matheus Vitor,2,1,8141274872,2,,,,,,,,,,,,,,,0
2609600,369519868,3,JARDIM FRAGOSO,RUA,,BEIRA RIO,215,,,53220000, ,2,2,4,1,81,999999999,L,0,,N,3,Manuel Davi Antônio,23636728527,,1,02/02/2012,3,4,Mariana Beatriz Adriana,Mateus Natalia Leticia,2,1,76646617490,2,,,,,,,,,,,,,,,0
2609600,369519868,3,JARDIM FRAGOSO,RUA,,BEIRA RIO,215,,,53220000, ,2,2,4,1,81,999999999,L,0,,N,3,Rosângela Cristiane Thiago,16582577965,,2,13/04/1980,1,4,Jaqueline Leticia Luzía,José André Thiago,7,1,42882067585,2,,,,,,,,,,,,,,,0
2609600,369519868,3,JARDIM FRAGOSO,RUA,,BEIRA RIO,215,,,53220000, ,2,2,4,1,81,999999999,L,0,,N,3,Beatriz Sebastiao Cláudio,16648540533,,2,23/03/2004,3,4,Débora João Flávio,Antonio Raquel Pedro,3,1,57362226047,2,,,,,,,,,,,,,,,0
